mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,rms,label
-384.5481872558594,139.0436248779297,11.657401084899902,63.96419906616211,-17.691526412963867,14.204345703125,-12.599557876586914,5.642988681793213,-18.4321231842041,5.789048194885254,-2.5571701526641846,-5.477432727813721,4.4285736083984375,0.022042056545615196,0.0
-417.9306640625,138.8201904296875,19.616207122802734,58.1271858215332,-11.062042236328125,21.359365463256836,-14.735525131225586,8.033121109008789,-11.863229751586914,4.502800464630127,-1.5019696950912476,-4.596093654632568,3.0263144969940186,0.01582307182252407,1.0
-335.6243896484375,118.71411895751953,1.5611282587051392,49.972084045410156,-3.4952147006988525,17.634153366088867,-19.507505416870117,10.518546104431152,-9.920658111572266,1.2232733964920044,-0.2566710412502289,-7.91050386428833,0.6044754981994629,0.03796059638261795,1.0
-392.1141357421875,140.38717651367188,-9.174107551574707,62.36989974975586,-7.394908428192139,24.159330368041992,-21.163209915161133,15.556018829345703,-12.558504104614258,3.9482412338256836,-1.48587167263031,-7.684065341949463,2.139120578765869,0.014442703686654568,1.0
-423.7464599609375,143.81094360351562,9.572413444519043,55.97700500488281,-6.3460235595703125,27.14101219177246,-16.970373153686523,8.311564445495605,-10.403263092041016,6.040775299072266,0.8052422404289246,-5.852615833282471,0.34728914499282837,0.011942216195166111,1.0
-367.98577880859375,138.90501403808594,8.662096977233887,44.952239990234375,-1.075709581375122,16.891191482543945,-15.87396240234375,0.6677550673484802,-12.375123977661133,5.381985664367676,-0.15142346918582916,-6.1963677406311035,3.580475330352783,0.022370673716068268,0.0
-390.69769287109375,145.0462188720703,7.875932693481445,51.70143127441406,-4.449799060821533,21.54353904724121,-17.853357315063477,3.1300320625305176,-12.828512191772461,3.877264976501465,0.7941058278083801,-5.223941326141357,2.620781660079956,0.01726013608276844,0.0
-364.8960876464844,154.89071655273438,10.822427749633789,54.82024002075195,-6.061703681945801,18.620594024658203,-23.423484802246094,0.5696718692779541,-14.55486011505127,4.6713175773620605,0.3275574743747711,-7.292911052703857,2.5918917655944824,0.024711137637495995,1.0
-286.3985900878906,87.88580322265625,8.587828636169434,49.287742614746094,-8.03911018371582,21.319982528686523,-17.91180419921875,3.2989299297332764,-19.304336547851562,-2.6757426261901855,-3.7440850734710693,-5.298782825469971,3.8141613006591797,0.05599607154726982,1.0
-380.5171813964844,115.34845733642578,4.274745941162109,69.51262664794922,-12.587801933288574,35.58152770996094,-25.542499542236328,10.325282096862793,-16.93028450012207,4.089818954467773,-1.3686281442642212,-5.484835147857666,5.219027042388916,0.01532838586717844,1.0
-384.92901611328125,112.96195983886719,8.033820152282715,68.4332275390625,-13.072821617126465,39.34347915649414,-19.60688018798828,9.231201171875,-14.435321807861328,0.4481039047241211,-2.2074670791625977,-4.04170036315918,3.7781150341033936,0.016453418880701065,1.0
-348.8132629394531,105.82025909423828,9.51335620880127,53.318572998046875,-6.826168060302734,27.64259910583496,-21.455944061279297,7.41812801361084,-17.257701873779297,-0.7289023995399475,0.03691798448562622,-6.462449073791504,2.34316086769104,0.026871219277381897,0.0
-379.82952880859375,117.63666534423828,8.289762496948242,65.98271179199219,-13.558438301086426,37.28896713256836,-22.184362411499023,7.482888221740723,-17.354782104492188,0.44209080934524536,-3.7903330326080322,-5.36423921585083,3.9556424617767334,0.016654081642627716,0.0
-403.46453857421875,125.95730590820312,6.452355861663818,73.101806640625,-17.935972213745117,39.16341018676758,-21.233293533325195,8.799821853637695,-17.068265914916992,2.4092416763305664,-2.85209321975708,-4.929409980773926,3.584343194961548,0.011468558572232723,1.0
-310.69097900390625,113.46251678466797,9.604659080505371,50.306068420410156,-18.569293975830078,13.069061279296875,-13.616519927978516,6.197969913482666,-16.997283935546875,0.268993079662323,-3.4279069900512695,-6.1484808921813965,3.6258656978607178,0.04983396455645561,1.0
-365.7145080566406,125.0583724975586,10.15412425994873,53.24777603149414,-17.733572006225586,21.57537841796875,-13.143439292907715,6.002995491027832,-15.744370460510254,4.17985725402832,-2.670638084411621,-2.8349103927612305,5.807865142822266,0.019954979419708252,1.0
-404.6044006347656,135.5050811767578,11.914649963378906,61.17892837524414,-17.7286434173584,29.637075424194336,-14.352581024169922,10.562981605529785,-15.981294631958008,2.5283563137054443,-0.6263242363929749,-5.060097694396973,2.4951672554016113,0.015248836018145084,1.0
-345.7381591796875,130.37062072753906,6.246480941772461,52.813289642333984,-19.636524200439453,18.274765014648438,-14.441720962524414,9.773026466369629,-20.882549285888672,1.3799611330032349,2.0497567653656006,-6.192376613616943,4.2458696365356445,0.02791251428425312,0.0
-392.9365234375,132.45802307128906,16.71500587463379,53.80195617675781,-16.193843841552734,21.983552932739258,-12.066335678100586,7.860025405883789,-14.644012451171875,2.0471808910369873,-0.48089906573295593,-3.183067798614502,4.988875389099121,0.018201425671577454,0.0
-395.3035888671875,139.82919311523438,8.832144737243652,59.9388542175293,-20.64336585998535,25.320907592773438,-15.956710815429688,9.531201362609863,-16.550554275512695,3.1778392791748047,-2.2057876586914062,-3.6978211402893066,4.877415180206299,0.01627972535789013,1.0
-357.7808837890625,128.0417938232422,9.911542892456055,42.71199035644531,-3.674172878265381,9.27853775024414,-20.01306915283203,5.159098148345947,-8.328797340393066,2.890003204345703,-0.9849675297737122,-4.81381368637085,4.132515907287598,0.03681717813014984,1.0
-437.7057800292969,139.4628448486328,5.471816062927246,67.89984130859375,-11.19236946105957,30.39331817626953,-20.783939361572266,16.81682014465332,-9.517351150512695,4.791757583618164,-0.3542066812515259,-4.718562126159668,5.1967973709106445,0.008438619785010815,1.0
-389.025390625,122.77450561523438,11.664311408996582,48.76249694824219,5.060128211975098,16.421062469482422,-17.753515243530273,3.701260566711426,-7.348186016082764,1.4998151063919067,-2.2389466762542725,-4.839909553527832,3.755606174468994,0.02339538186788559,1.0
-378.2303466796875,110.5552978515625,27.245983123779297,34.11783981323242,13.746874809265137,4.614084243774414,-10.616805076599121,1.7825926542282104,-6.6666460037231445,-0.43999865651130676,-0.9600090384483337,-3.736060857772827,0.8457506895065308,0.031188802793622017,0.0
-412.5452575683594,143.09144592285156,11.109426498413086,56.81365966796875,-4.490031719207764,19.90140151977539,-23.79193878173828,5.76703405380249,-10.92396354675293,3.8868415355682373,-2.798173189163208,-4.3380632400512695,4.960256576538086,0.01532153133302927,0.0
-448.52520751953125,145.93382263183594,14.988532066345215,65.85901641845703,-4.774511814117432,28.513715744018555,-21.763877868652344,11.844945907592773,-11.911027908325195,4.616013526916504,-2.2529282569885254,-4.822134494781494,6.470911502838135,0.009869396686553955,1.0
-246.13003540039062,107.77884674072266,-10.4280366897583,17.34027099609375,-17.557973861694336,7.7763566970825195,-16.40629768371582,-1.6350440979003906,-12.734679222106934,1.7315833568572998,0.33152127265930176,-2.1528732776641846,0.388605535030365,0.11494777351617813,1.0
-393.96478271484375,138.37637329101562,15.01612663269043,42.29920196533203,-14.36996078491211,20.498437881469727,-13.318289756774902,6.2006449699401855,-12.743973731994629,3.9785640239715576,3.1399037837982178,-5.563658237457275,1.3540546894073486,0.01841270551085472,1.0
-400.3047790527344,136.51370239257812,17.182077407836914,43.648536682128906,-12.233417510986328,21.206974029541016,-12.658123970031738,6.148135185241699,-12.446613311767578,3.7039740085601807,3.320697546005249,-4.9682159423828125,1.4460607767105103,0.01755591109395027,1.0
-434.5870056152344,154.98300170898438,0.5588834285736084,55.63960647583008,-18.82454490661621,34.9499397277832,-22.77284812927246,20.76926040649414,-11.59327507019043,4.139621257781982,0.6544593572616577,-4.4976630210876465,5.1082892417907715,0.008525945246219635,1.0
-444.0564880371094,153.5089569091797,3.3427670001983643,56.94819259643555,-18.752643585205078,37.1281852722168,-19.503101348876953,17.46577262878418,-14.408479690551758,5.750895023345947,1.830817461013794,-5.03592586517334,3.9499878883361816,0.007669771555811167,1.0
-430.09991455078125,147.62539672851562,5.83281946182251,52.58662033081055,-12.039132118225098,31.74371337890625,-18.534013748168945,14.463044166564941,-10.563076972961426,4.098178386688232,0.8921289443969727,-4.727897644042969,4.067399024963379,0.009276192635297775,1.0
-319.1627197265625,111.73643493652344,1.05642831325531,32.38652420043945,-7.093394756317139,14.402100563049316,-17.919437408447266,4.284305572509766,-16.402498245239258,0.8600919842720032,0.9524915814399719,-10.09876537322998,5.593359470367432,0.04957816004753113,1.0
-415.267578125,140.65176391601562,15.447650909423828,50.704097747802734,-11.177315711975098,22.121109008789062,-16.4764404296875,9.001823425292969,-13.64219856262207,2.751901149749756,-0.32848575711250305,-3.7350258827209473,5.019339084625244,0.014047392643988132,1.0
-387.8249206542969,119.18834686279297,26.2108211517334,35.7442741394043,3.2490456104278564,12.890544891357422,-7.870046138763428,2.258502721786499,-9.816872596740723,1.962623119354248,0.3583182990550995,-1.629178762435913,3.7512078285217285,0.025202151387929916,1.0
-336.80523681640625,114.62737274169922,8.178650856018066,34.70606231689453,-4.529012203216553,9.174626350402832,-12.62528133392334,2.380657911300659,-12.206640243530273,3.268989086151123,1.8706133365631104,-3.722947120666504,1.4135751724243164,0.043759752064943314,0.0
-406.3458251953125,136.878662109375,14.19586181640625,47.34989929199219,-8.636571884155273,23.105438232421875,-13.428598403930664,8.072598457336426,-13.615675926208496,2.94946551322937,1.3929483890533447,-3.4135258197784424,2.5488812923431396,0.01728460192680359,0.0
-369.2384033203125,128.27967834472656,10.699785232543945,39.58073043823242,-7.395264625549316,14.554398536682129,-11.446019172668457,7.1432294845581055,-13.221749305725098,2.1930363178253174,1.6249221563339233,-5.141151428222656,1.496443510055542,0.025104420259594917,0.0
-426.7964172363281,148.87074279785156,17.063020706176758,52.482887268066406,-12.7861967086792,27.155550003051758,-14.193734169006348,10.073686599731445,-15.92372989654541,3.357442617416382,0.2408662885427475,-5.5324387550354,2.1931886672973633,0.012094912119209766,0.0
-448.0689392089844,144.06048583984375,17.633447647094727,57.34272384643555,-8.998856544494629,31.274478912353516,-16.97319793701172,12.58427906036377,-14.637286186218262,3.7511956691741943,0.14704550802707672,-4.997630596160889,4.134051322937012,0.009801441803574562,1.0
-433.63714599609375,143.4446258544922,16.32853126525879,52.161617279052734,-12.81753921508789,30.338655471801758,-16.37445831298828,13.582079887390137,-13.138989448547363,4.455321788787842,2.9232594966888428,-3.6127707958221436,3.0585086345672607,0.01072700135409832,1.0
-441.1947326660156,142.00534057617188,16.39530372619629,53.85763168334961,-10.822379112243652,29.610754013061523,-14.825190544128418,11.593606948852539,-12.938103675842285,4.37389612197876,1.438753604888916,-4.767145156860352,2.0673468112945557,0.010164891369640827,1.0
-330.3360595703125,132.16757202148438,5.852347373962402,41.5093994140625,1.096144676208496,-7.645253658294678,-5.186558723449707,-1.0927021503448486,-11.912778854370117,-0.43485039472579956,-6.774149417877197,-3.201998233795166,-1.0667425394058228,0.055462274700403214,1.0
-441.8829650878906,148.291015625,19.9689884185791,62.74256134033203,-6.318897247314453,24.546232223510742,-17.01433563232422,11.33755111694336,-11.433837890625,-0.5510028004646301,-1.7634681463241577,-4.188760757446289,3.0017764568328857,0.010930871590971947,1.0
-431.3348388671875,137.21884155273438,24.363746643066406,51.860538482666016,9.117952346801758,16.248220443725586,-14.362935066223145,2.244811773300171,-9.007316589355469,-0.9713456630706787,-3.2862346172332764,-3.4386672973632812,3.3840534687042236,0.014693559147417545,1.0
-371.2615966796875,142.08604431152344,7.346249103546143,49.033233642578125,4.407112121582031,6.0446577072143555,-13.679586410522461,0.19171588122844696,-16.057205200195312,1.714957594871521,-4.961807727813721,-4.438298225402832,0.03470233455300331,0.03898705914616585,0.0
-400.7675476074219,140.92124938964844,11.121468544006348,54.05132293701172,1.874184489250183,15.948877334594727,-13.346375465393066,5.195208549499512,-14.514960289001465,0.06886888295412064,-4.286380767822266,-4.782134056091309,0.9867925047874451,0.01965656504034996,0.0
-440.3877868652344,137.0774383544922,28.08086395263672,57.51726150512695,3.546858310699463,22.591794967651367,-13.838985443115234,6.153761386871338,-10.688987731933594,-0.9307953119277954,-3.131551504135132,-3.7912299633026123,3.1521315574645996,0.01511549111455679,1.0
-312.2771911621094,133.7157440185547,-7.666391849517822,34.2784423828125,-9.446280479431152,7.833418369293213,-18.99448585510254,4.098459243774414,-12.892258644104004,1.3249274492263794,-1.6756126880645752,-6.64993953704834,-0.3736940324306488,0.03749567270278931,1.0
-397.12078857421875,142.54957580566406,8.239912033081055,43.863037109375,-1.8039164543151855,20.24677848815918,-18.21040916442871,11.415975570678711,-6.77567720413208,3.506829023361206,3.714641809463501,-4.047071933746338,0.8776986598968506,0.013403473421931267,1.0
-437.79937744140625,134.635009765625,17.328472137451172,64.22772216796875,-3.8547425270080566,29.26515007019043,-20.74687385559082,12.969269752502441,-10.24628734588623,2.954591751098633,-2.6237943172454834,-6.390470027923584,4.519976615905762,0.010739706456661224,1.0
-369.306884765625,142.85154724121094,6.104249954223633,44.24563980102539,-8.581206321716309,13.68704891204834,-23.4105224609375,6.449191570281982,-12.234763145446777,0.4471268951892853,-3.5008955001831055,-8.708027839660645,-1.1401305198669434,0.02379477210342884,0.0
-424.4866638183594,147.6729278564453,9.250764846801758,58.9527473449707,-7.574551105499268,25.72007942199707,-22.344449996948242,10.223438262939453,-10.596031188964844,4.208734512329102,-1.387572169303894,-5.615360260009766,0.3388294279575348,0.012726839631795883,0.0
-423.0560607910156,147.97894287109375,5.360153675079346,61.98910140991211,-13.336172103881836,31.404590606689453,-26.659374237060547,16.08176612854004,-12.632895469665527,4.672626495361328,0.0649796724319458,-7.3893866539001465,2.277190685272217,0.01140683889389038,1.0
-368.2403869628906,132.0452880859375,10.230819702148438,50.33424758911133,-6.9155802726745605,11.623696327209473,-21.701114654541016,8.268317222595215,-13.130645751953125,0.6210258603096008,-2.453132152557373,-5.104576587677002,3.2054495811462402,0.026950523257255554,1.0
-441.47894287109375,145.40658569335938,16.326229095458984,65.83898162841797,-10.895721435546875,30.334157943725586,-27.180667877197266,15.342897415161133,-15.201408386230469,4.364794731140137,-0.6776456236839294,-4.739242076873779,6.427977561950684,0.009148395620286465,1.0
-445.561279296875,134.2943878173828,19.080698013305664,66.77857971191406,-4.881886959075928,32.327999114990234,-19.703805923461914,13.922618865966797,-13.080208778381348,4.725685119628906,-2.372180700302124,-7.165432929992676,4.3512468338012695,0.010266072116792202,1.0
-354.1376953125,125.74253845214844,17.674514770507812,37.536155700683594,-1.1904391050338745,5.129056930541992,-19.89732551574707,3.4999887943267822,-15.60920524597168,-3.517698049545288,-5.332309722900391,-5.909965515136719,4.522190093994141,0.03968415781855583,0.0
-433.014404296875,136.39297485351562,19.64742660522461,63.220558166503906,-2.2902660369873047,24.063459396362305,-22.544921875,14.311279296875,-10.721269607543945,1.0721898078918457,-3.045491933822632,-5.306412220001221,2.5164806842803955,0.012280001305043697,0.0
-454.44219970703125,138.4021759033203,24.286876678466797,63.97100067138672,-4.8354811668396,30.776229858398438,-21.350034713745117,14.102045059204102,-11.187228202819824,2.7601053714752197,-3.451566219329834,-5.485084533691406,4.223623275756836,0.009845100343227386,1.0
-322.50372314453125,157.1970672607422,-2.3081002235412598,27.21435546875,-20.996564865112305,7.688779830932617,-12.662367820739746,5.780096054077148,-15.373469352722168,3.3079638481140137,-3.3291213512420654,-7.021209239959717,2.051917314529419,0.04779447987675667,1.0
-404.5997009277344,153.39013671875,16.582229614257812,38.794307708740234,-7.137247562408447,15.864490509033203,-15.713605880737305,7.99052095413208,-10.878143310546875,1.155778408050537,1.9843977689743042,-3.610335111618042,0.9310256838798523,0.017058026045560837,1.0
-394.0278015136719,146.30455017089844,18.90190887451172,31.821033477783203,-5.8502278327941895,14.804011344909668,-11.171683311462402,5.853507995605469,-9.445136070251465,3.808251142501831,1.1193583011627197,-4.885988712310791,1.5552897453308105,0.019550766795873642,1.0
-359.4251708984375,158.69776916503906,-0.6512405872344971,29.842622756958008,-16.20880126953125,14.232540130615234,-17.06867218017578,6.375204563140869,-15.618267059326172,2.6306838989257812,0.3002518117427826,-6.842974662780762,1.7840527296066284,0.027372566983103752,0.0
-416.34075927734375,140.99319458007812,23.776504516601562,41.354373931884766,1.3127280473709106,15.332554817199707,-8.419744491577148,2.1070876121520996,-9.639034271240234,0.9381446838378906,-0.7981750965118408,-2.8399429321289062,1.6049699783325195,0.0162372924387455,0.0
-430.6824035644531,156.06961059570312,13.260433197021484,50.20551300048828,-10.91114330291748,24.998666763305664,-17.951372146606445,9.487591743469238,-13.752082824707031,3.658324718475342,1.1606577634811401,-5.222589015960693,3.7209372520446777,0.01218899805098772,1.0
-352.9922180175781,136.44503784179688,10.906511306762695,33.17509078979492,-7.239496231079102,14.463716506958008,-13.668659210205078,1.6889430284500122,-15.487414360046387,2.825712203979492,-2.4126436710357666,-1.3854262828826904,1.218713641166687,0.037275440990924835,1.0
-443.37677001953125,149.0462646484375,6.7290120124816895,66.31888580322266,-15.081056594848633,34.33892822265625,-23.5167179107666,16.157081604003906,-14.955927848815918,5.621489524841309,-1.1437636613845825,-6.835204124450684,5.292545318603516,0.008342811837792397,1.0
-421.6212463378906,146.12721252441406,15.915289878845215,52.17377471923828,-5.015970706939697,26.919723510742188,-17.810758590698242,7.990015029907227,-15.31647777557373,3.9465818405151367,-1.4504859447479248,-4.419771194458008,4.576374530792236,0.014923704788088799,1.0
-368.2663269042969,145.710205078125,14.031363487243652,44.26300048828125,-14.0039701461792,17.283538818359375,-21.45549964904785,8.216794967651367,-18.474111557006836,0.4685695171356201,-3.055781841278076,-10.37651252746582,2.2873332500457764,0.0243022870272398,0.0
-411.2343444824219,146.5972900390625,17.208284378051758,47.66673278808594,-3.653550863265991,21.37406349182129,-16.71712875366211,4.016254425048828,-13.897396087646484,4.232730865478516,-2.4935338497161865,-3.998990058898926,1.6529844999313354,0.01817232370376587,0.0
-446.5191650390625,143.38624572753906,20.869434356689453,61.225120544433594,-4.760285377502441,30.621793746948242,-16.041946411132812,11.632842063903809,-17.138620376586914,2.6266024112701416,-2.0208778381347656,-5.844414710998535,3.09635853767395,0.010474159382283688,1.0
-340.3999328613281,134.9371795654297,31.87553596496582,28.12137222290039,-3.6971402168273926,-7.046055316925049,-11.690118789672852,-4.178962707519531,-12.20872688293457,-2.592524290084839,-1.8523211479187012,-1.153274416923523,-0.5686919689178467,0.04924597218632698,1.0
-428.85980224609375,157.59458923339844,16.094118118286133,60.70453643798828,-13.913549423217773,22.433395385742188,-25.665990829467773,10.954841613769531,-14.129321098327637,-0.5275160670280457,-1.1042068004608154,-3.3576393127441406,4.824459075927734,0.01257764920592308,1.0
-397.8743591308594,137.0160675048828,31.26106071472168,37.71828079223633,-3.27150821685791,11.497699737548828,-8.162043571472168,1.7487339973449707,-11.593618392944336,0.24474535882472992,-1.3332703113555908,-5.147936820983887,1.5807745456695557,0.023851217702031136,1.0
-376.6073913574219,153.3720703125,18.609148025512695,41.307716369628906,-15.395282745361328,9.21496295928955,-15.640316009521484,5.294055461883545,-14.642725944519043,-1.5646568536758423,-6.070673942565918,-6.831517696380615,3.3526573181152344,0.03297058865427971,0.0
-409.7876281738281,134.161865234375,30.461071014404297,44.66371536254883,2.797203540802002,9.287171363830566,-9.179280281066895,2.650758981704712,-11.314240455627441,-4.3839569091796875,-4.425081253051758,-1.9475860595703125,1.6351628303527832,0.02122521959245205,0.0
-437.051513671875,138.2173309326172,27.925596237182617,54.58051300048828,-2.489274501800537,19.971797943115234,-13.598562240600586,5.566709518432617,-10.88764476776123,-0.955118715763092,-2.2175307273864746,-2.9564626216888428,3.7218258380889893,0.013037440367043018,1.0
-351.89691162109375,125.23186492919922,19.950780868530273,51.31237030029297,-19.638874053955078,9.77718734741211,-20.850374221801758,6.562625885009766,-15.273491859436035,1.2914644479751587,-0.6802017092704773,-6.571750640869141,4.079284191131592,0.03737112134695053,1.0
-421.12847900390625,136.81541442871094,31.792158126831055,54.72460174560547,-7.825630187988281,13.63414192199707,-21.380842208862305,7.680307865142822,-10.41600227355957,2.4327569007873535,0.6778953075408936,-4.903273582458496,3.422502279281616,0.01323381531983614,1.0
-415.48297119140625,131.93934631347656,30.920082092285156,50.45285415649414,-7.7896409034729,14.869539260864258,-13.703675270080566,4.0214362144470215,-11.331804275512695,5.31781005859375,-0.9072542190551758,-5.443571090698242,2.832547426223755,0.017427101731300354,1.0
-370.19305419921875,130.24481201171875,22.106670379638672,39.254337310791016,-13.448282241821289,10.450215339660645,-13.175056457519531,2.734778881072998,-11.928436279296875,4.1298017501831055,-2.7159101963043213,-5.220873832702637,3.2179641723632812,0.03305372595787048,0.0
-426.6556701660156,135.88719177246094,32.419193267822266,54.09099578857422,-2.919133186340332,15.545364379882812,-14.409494400024414,7.845826148986816,-9.510298728942871,1.7891939878463745,-2.3389313220977783,-6.079670429229736,4.155292987823486,0.014768268913030624,0.0
-431.43310546875,135.91201782226562,32.272125244140625,57.52996826171875,-7.322759628295898,22.59116554260254,-16.942543029785156,8.544189453125,-10.169182777404785,4.410408020019531,-0.7499825358390808,-5.073295593261719,3.763498067855835,0.015037321485579014,1.0
-333.0601501464844,111.46762084960938,13.749380111694336,40.96775817871094,2.7002007961273193,3.125743865966797,-15.861971855163574,8.97718620300293,-7.7176127433776855,0.41287147998809814,-1.7319426536560059,-5.8111958503723145,-0.07201725989580154,0.03652210533618927,1.0
-417.3322448730469,137.62713623046875,11.181915283203125,58.750579833984375,-4.952315330505371,23.858917236328125,-26.62862777709961,16.542390823364258,-9.490403175354004,2.435055732727051,0.8198436498641968,-5.3380279541015625,4.096635818481445,0.010858360677957535,1.0
-416.7821044921875,130.08120727539062,21.427932739257812,51.36835861206055,0.5798929333686829,22.087146759033203,-18.306047439575195,5.401068687438965,-8.363578796386719,3.1685616970062256,-1.6728332042694092,-4.524322032928467,1.945313811302185,0.014889594167470932,1.0
-363.3399963378906,124.78173065185547,8.523179054260254,45.76603698730469,1.1764434576034546,10.896674156188965,-21.962095260620117,5.215132713317871,-9.176900863647461,3.4032270908355713,-2.178088665008545,-5.425779342651367,1.5509974956512451,0.02391643263399601,0.0
-429.585693359375,134.9126434326172,17.706615447998047,58.76582717895508,2.5556607246398926,25.324275970458984,-19.24419403076172,8.810531616210938,-8.714334487915039,2.878743886947632,-2.2994391918182373,-4.928095817565918,3.5755715370178223,0.012279164046049118,0.0
-449.5533752441406,139.92471313476562,15.463811874389648,64.59554290771484,-5.203921318054199,32.68083190917969,-21.653457641601562,12.085304260253906,-9.706327438354492,4.9368414878845215,-2.4597280025482178,-5.352851867675781,3.0301525592803955,0.00837127398699522,1.0
-351.88720703125,105.10529327392578,10.475126266479492,51.130489349365234,-7.589507579803467,25.758155822753906,-25.635894775390625,12.124532699584961,-16.479469299316406,4.988454818725586,-0.5396613478660583,-7.364792346954346,5.769713401794434,0.02667229250073433,1.0
-442.73345947265625,139.29058837890625,12.122637748718262,70.15337371826172,-12.496384620666504,35.809120178222656,-30.572715759277344,19.210643768310547,-16.432884216308594,5.380739212036133,-1.466935634613037,-7.806397438049316,7.122495174407959,0.008190253749489784,1.0
-430.0596923828125,123.1431655883789,8.606639862060547,68.6476821899414,-4.089188098907471,34.505706787109375,-22.52086067199707,18.710119247436523,-14.902576446533203,5.1716742515563965,-2.4364705085754395,-8.25172233581543,6.033167362213135,0.009284192696213722,1.0
-370.6209716796875,116.9942398071289,6.891307353973389,55.858062744140625,-9.368449211120605,28.187170028686523,-27.634679794311523,11.94300651550293,-15.447898864746094,5.4757466316223145,-2.8938512802124023,-8.271135330200195,5.015801429748535,0.020558832213282585,0.0
-430.31732177734375,123.42613220214844,22.860746383666992,65.55308532714844,-3.6825993061065674,36.45992660522461,-23.904300689697266,12.695551872253418,-20.086139678955078,5.702325820922852,-4.373221397399902,-8.227438926696777,4.740610122680664,0.011083388701081276,0.0
-439.46820068359375,117.05933380126953,23.61441993713379,63.32257080078125,-2.477656126022339,34.441612243652344,-21.340805053710938,17.327102661132812,-15.69998550415039,4.077476501464844,-1.256430745124817,-6.48525857925415,6.8090901374816895,0.008547462522983551,1.0
-324.20623779296875,125.43574523925781,6.730079174041748,43.4770393371582,-13.324294090270996,7.79491662979126,-18.16047477722168,6.216664791107178,-16.173269271850586,0.6549355387687683,-2.6729018688201904,-3.6156070232391357,5.865631580352783,0.04709737375378609,1.0
-394.6239318847656,134.86647033691406,20.600048065185547,43.37493896484375,-7.042364120483398,20.307939529418945,-20.332733154296875,8.11992359161377,-14.029413223266602,1.4738953113555908,3.096208095550537,-4.7100510597229,2.779406785964966,0.019852718338370323,1.0
-430.0308837890625,127.76714324951172,26.14012336730957,52.19685745239258,-0.85749751329422,23.7972469329834,-13.663823127746582,7.593440532684326,-11.403594017028809,3.1719276905059814,-0.4439852833747864,-7.1176605224609375,2.8553411960601807,0.012590541504323483,1.0
-365.4891662597656,120.8058090209961,17.515300750732422,38.261863708496094,0.9216372966766357,13.466597557067871,-15.205035209655762,3.9338417053222656,-13.811665534973145,1.0035451650619507,-2.438525676727295,-9.495997428894043,0.1326015293598175,0.030508268624544144,0.0
-421.9302978515625,143.93846130371094,14.337855339050293,59.3465461730957,-7.064653396606445,28.924243927001953,-21.349475860595703,10.086037635803223,-16.19042205810547,4.2244462966918945,-1.4098793268203735,-6.968906402587891,3.5914804935455322,0.012952136807143688,0.0
-452.88873291015625,137.7283172607422,20.939556121826172,65.79974365234375,-9.8046236038208,34.371700286865234,-19.19654655456543,14.774426460266113,-14.450942993164062,3.3244264125823975,-1.6745357513427734,-5.793240070343018,4.6107869148254395,0.009189354255795479,1.0
-400.5887145996094,118.07893371582031,15.72004222869873,57.29542922973633,-4.871237277984619,12.530767440795898,-9.994847297668457,8.138856887817383,-7.422041416168213,3.2533326148986816,-1.9447910785675049,-4.675833702087402,4.463161945343018,0.01669399067759514,1.0
-449.40570068359375,133.3743438720703,11.793192863464355,67.39945983886719,-8.314347267150879,28.180500030517578,-15.086833000183105,15.540656089782715,-12.780542373657227,2.89559006690979,-2.328892707824707,-5.684361934661865,5.231439113616943,0.008128149434924126,1.0
-474.0351257324219,143.1516571044922,12.385555267333984,74.0610580444336,-12.337536811828613,35.950347900390625,-17.289060592651367,16.34766960144043,-11.911150932312012,5.81868314743042,-2.5101864337921143,-5.14445161819458,5.237546443939209,0.006536724977195263,1.0
-436.16461181640625,128.47447204589844,14.097245216369629,64.21226501464844,-4.0810465812683105,19.90925407409668,-12.35690975189209,10.723957061767578,-10.380223274230957,0.7729352712631226,-0.30361664295196533,-4.001950263977051,3.3631644248962402,0.010811423882842064,0.0
-437.7579040527344,127.17074584960938,17.33804702758789,59.6369743347168,-3.492175340652466,18.977724075317383,-10.853597640991211,7.8360066413879395,-8.780263900756836,1.509615421295166,-2.1691808700561523,-4.135791301727295,3.249288558959961,0.009587207809090614,0.0
-458.9036865234375,140.63580322265625,13.159008979797363,67.68596649169922,-10.708518028259277,26.808164596557617,-16.457712173461914,13.205728530883789,-11.085066795349121,4.6767659187316895,-1.1903014183044434,-4.377384185791016,4.287985801696777,0.007826218381524086,1.0
-288.0462951660156,104.48107147216797,-7.972550868988037,30.206485748291016,-16.858558654785156,13.22392463684082,-5.310386657714844,-1.7189130783081055,-12.257332801818848,8.221860885620117,-1.343509316444397,-4.483512878417969,0.983488917350769,0.06931118667125702,1.0
-411.8939208984375,128.1673126220703,11.235353469848633,45.56147384643555,-12.283524513244629,27.826187133789062,-11.143077850341797,8.809905052185059,-9.523824691772461,4.505617141723633,0.5175615549087524,-6.740452766418457,2.050224781036377,0.015879962593317032,1.0
-384.9455871582031,131.8910675048828,3.2426352500915527,41.968170166015625,-18.217763900756836,23.661911010742188,-10.329389572143555,6.013635635375977,-11.460925102233887,6.5786566734313965,0.8983200192451477,-7.620802402496338,0.6875143051147461,0.01985924504697323,1.0
